"peak_id","best_gene","logFC","logCPM","F","PValue","FDR","direction","modality","n_cells_by_counts","mean_counts","log1p_mean_counts","pct_dropout_by_counts","total_counts","log1p_total_counts","nearest_gene","strongest_linked_gene","strongest_link_major_label","strongest_link_r","strongest_link_fdr","strongest_link_distance_to_tss","strongest_link_direction"
"chr10-123997266-123998298","LOC107984128",0.194900536672708,7.56373622460589,1.6657694360887,0.196827533464901,0.629078543011811,"Not_significant","Peaks",4907,0.0124339963833635,0.0123573291165059,99.1126582278481,6876,8.83593778931984,"LOC107984128","","",NA,NA,NA,""
"chr1-17053579-17054635","SDHB",-0.192809970242123,7.61147133414375,1.6655051989236,0.196863049494679,0.629078543011811,"Not_significant","Peaks",61167,0.151175406871609,0.140783513325658,88.9390596745027,83600,11.3338107607237,"SDHB","","",NA,NA,NA,""
"chr1-221741535-221743592","DUSP10",0.153301078919917,8.14090994388534,1.66510612730697,0.196916702815963,0.629078543011811,"Not_significant","Peaks",77140,0.220358047016275,0.199144296848874,86.0506329113924,121858,11.7106199176306,"DUSP10","","",NA,NA,NA,""
"chr19-12937307-12939779","CALR",-0.162918705335768,7.99127366464459,1.66464817888069,0.196978292967781,0.629078543011811,"Not_significant","Peaks",69404,0.186866184448463,0.171316375025255,87.449547920434,103337,11.5457604480638,"CALR","","",NA,NA,NA,""
"chr10-102113881-102115617","PPRC1",-0.302422380894898,6.72246258931521,1.66372744176958,0.197102192588862,0.629078543011811,"Not_significant","Peaks",24337,0.0507233273056058,0.0494788101465479,95.599095840868,28050,10.2417795609393,"PPRC1","","",NA,NA,NA,""
"chr19-16541583-16543011","CHERP",0.238663695690892,7.09536560133386,1.66312074242962,0.197183883428314,0.629078543011811,"Not_significant","Peaks",45014,0.104224231464738,0.0991430354420366,91.8600361663653,57636,10.9619200015695,"CHERP","","",NA,NA,NA,""
"chr11-57667263-57668830","ZDHHC5",-0.154024050713744,8.14262352503205,1.66286767745744,0.197217969844407,0.629078543011811,"Not_significant","Peaks",85689,0.256962025316456,0.228697718584105,84.5047016274864,142100,11.8642933513581,"ZDHHC5","","",NA,NA,NA,""
"chr16-2968137-2969790","PAQR4",-0.234022690667614,7.15481730135865,1.66194154122365,0.197342774050799,0.62921479330257,"Not_significant","Peaks",23631,0.0515533453887884,0.0502684475307149,95.7267631103074,28509,10.2580101819067,"PAQR4","","",NA,NA,NA,""
"chr16-83807391-83808641","MLYCD",-0.236437132077309,7.13684031729857,1.66112658808097,0.197452672043865,0.629273129481108,"Not_significant","Peaks",37214,0.0830470162748644,0.079778380072718,93.2705244122966,45925,10.7347866844788,"MLYCD","","",NA,NA,NA,""
"chr16-234305-235879","FAM234A",0.227819908930347,7.18590889275696,1.66058857006854,0.197525264126751,0.629273129481108,"Not_significant","Peaks",50169,0.123345388788427,0.116311187497708,90.9278481012658,68210,11.1303611211482,"FAM234A","","",NA,NA,NA,""
"chr10-92688900-92690952","HHEX",-0.233890034124747,7.14837645343183,1.65609777620275,0.198132406923191,0.630769499846362,"Not_significant","Peaks",22327,0.0503218806509946,0.0490966701926086,95.9625678119349,27828,10.2338339214274,"HHEX","HHEX","B cells",0.382771394991034,0.0136879607132353,28,"positive"
"chr12-48977596-48982029","WNT1",0.32512009395409,6.61884825258325,1.65526332616744,0.198245463252844,0.630769499846362,"Not_significant","Peaks",33166,0.0765804701627486,0.0737897866892192,94.0025316455696,42349,10.6537237000802,"WNT1","","",NA,NA,NA,""
"chr7-1137548-1138825","CHLSN",-0.262902082489962,6.89383892052143,1.65484592679368,0.198302043436758,0.630769499846362,"Not_significant","Peaks",41709,0.0964900542495479,0.0921142183828204,92.4576853526221,53359,10.8848166805895,"CHLSN","","",NA,NA,NA,""
"chr16-15649669-15650900","MIR484",0.293431651752498,6.74418165857324,1.6546829925257,0.198324134981048,0.630769499846362,"Not_significant","Peaks",28917,0.0630108499095841,0.0611053061840937,94.7708860759494,34845,10.4586936319829,"MIR484","","",NA,NA,NA,""
"chr3-9362514-9363713","THUMPD3",-0.273476212362162,6.83869982608731,1.65390667841466,0.198429431676977,0.630842635339704,"Not_significant","Peaks",21850,0.0450271247739602,0.0440428418013975,96.0488245931284,24900,10.122663242289,"THUMPD3","","",NA,NA,NA,""
"chr17-78198626-78199646","AFMID",-0.237177379493674,7.11770640802837,1.65292960989235,0.198562051293772,0.631002538626353,"Not_significant","Peaks",5655,0.0135515370705244,0.0134605362046623,98.9773960216998,7494,8.9219914105367,"AFMID","","",NA,NA,NA,""
"chr6-139028425-139031271","ABRACL",-0.271879306295372,6.8483485069207,1.6515256261724,0.198752799192859,0.631346956408315,"Not_significant","Peaks",31275,0.0686672694394213,0.0664123295609714,94.3444846292948,37973,10.5446569940034,"ABRACL","","",NA,NA,NA,""
"chr16-47460694-47461706","PHKB",0.266935721101616,6.85803811900532,1.6493300974978,0.199051519208939,0.6319625456499,"Not_significant","Peaks",39561,0.0909764918625678,0.0870731592884181,92.8461121157324,50310,10.8259790200519,"PHKB","","",NA,NA,NA,""
"chr20-46363039-46364877","SLC35H1",0.25850244147067,6.89696041717872,1.64888388378027,0.199112294736589,0.6319625456499,"Not_significant","Peaks",34157,0.0759041591320072,0.0731613863338415,93.8233273056058,41975,10.6448533053665,"SLC35H1","","",NA,NA,NA,""
"chr9-93114634-93116973","LOC101927993",0.293931153444291,6.73583894888922,1.64817727826988,0.199208580909019,0.6319625456499,"Not_significant","Peaks",5801,0.0129566003616637,0.0128733816653209,98.9509945750452,7165,8.8771028978649,"LOC101927993","","",NA,NA,NA,""
"chr19-10960353-10961637","SMARCA4",0.188740589723695,7.61972453315735,1.64767999778099,0.199276382626981,0.6319625456499,"Not_significant","Peaks",63524,0.168421338155515,0.155653554079096,88.5128390596745,93137,11.4418375432545,"SMARCA4","","",NA,NA,NA,""
"chr20-62142719-62144994","SS18L1",0.243792976090737,7.02647040105412,1.64691810319874,0.199380298969379,0.63203060033097,"Not_significant","Peaks",38030,0.0942784810126582,0.0900952246346885,93.122965641953,52136,10.8616301484328,"SS18L1","","",NA,NA,NA,""
"chr14-73886150-73887583","ZNF410",-0.222627038250878,7.24709049111373,1.64462661450805,0.199693243418908,0.632760938737465,"Not_significant","Peaks",31078,0.0695189873417722,0.067209002857975,94.3801084990958,38444,10.5569839274663,"ZNF410","","",NA,NA,NA,""
"chr20-50189940-50192703","CEBPB",0.193858604535116,7.56841252249578,1.64011982909909,0.200310411855171,0.633963663185459,"Not_significant","Peaks",40525,0.100014466546112,0.0953233311234024,92.6717902350814,55308,10.9206909229121,"CEBPB","CEBPB","Cytotoxic T/NK cells",0.368554202313979,0.0105141331416341,588,"positive"
"chr19-16184631-16186249","FAM32A",-0.24919232132511,6.99844240879195,1.63927931463942,0.200425761452084,0.633963663185459,"Not_significant","Peaks",43486,0.0973164556962025,0.0928676134356631,92.1363471971067,53816,10.8933446813672,"FAM32A","","",NA,NA,NA,""
"chr10-97498052-97499120","MMS19",-0.177811000012492,7.75918671272308,1.63838987748131,0.200547910073235,0.633963663185459,"Not_significant","Peaks",71208,0.195737793851718,0.1787633955828,87.1233273056058,108243,11.5921432170769,"MMS19","","",NA,NA,NA,""
"chr10-22340092-22341851","SPAG6",-0.297116492583372,6.73514479710213,1.63831298063168,0.200558474617892,0.633963663185459,"Not_significant","Peaks",16892,0.0352043399638336,0.0345988371473587,96.9453887884268,19468,9.87657873597891,"SPAG6","","",NA,NA,NA,""
"chr17-7403797-7404752","TMEM256",-0.185571684825449,7.67155572485084,1.63824035945168,0.200568452346324,0.633963663185459,"Not_significant","Peaks",57823,0.143182640144665,0.1338161622004,89.5437613019892,79180,11.2794916500323,"TMEM256","","",NA,NA,NA,""
"chr13-110712671-110716723","CARS2",-0.115008870584235,9.04010472463519,1.63823590049591,0.200569064999966,0.633963663185459,"Not_significant","Peaks",117057,0.462401446654611,0.380079910950445,78.8323688969259,255708,12.4517953581569,"CARS2","CARS2","B cells",0.374851430427259,0.0175155528554801,1095,"positive"
"chr16-75622436-75623778","ADAT1",-0.264312986159923,6.87898085935203,1.63489798056471,0.201028307909251,0.634722574619086,"Not_significant","Peaks",44183,0.101251356238698,0.0964471298122821,92.0103074141049,55992,10.9329819619041,"ADAT1","","",NA,NA,NA,""
"chr8-94822658-94823977","INTS8",0.210872957144952,7.34193123716607,1.63484632775368,0.201035424194426,0.634722574619086,"Not_significant","Peaks",47256,0.108332730560579,0.102856841584443,91.4546112115732,59908,11.0005820232344,"INTS8","","",NA,NA,NA,""
"chr13-28467889-28468944","FLT1",0.261895550761219,6.873658888605,1.63468546866539,0.201057587889777,0.634722574619086,"Not_significant","Peaks",2949,0.00666003616636528,0.00663795610727354,99.4667269439421,3683,8.2117543973752,"FLT1","","",NA,NA,NA,""
"chr19-40284331-40286002","AKT2",0.200881940889788,7.46214710130832,1.63275413481529,0.20132391791617,0.635301700628835,"Not_significant","Peaks",69741,0.18903616636528,0.173143034710534,87.3886075949367,104537,11.557305920651,"AKT2","AKT2","Memory T cells",0.398370746488818,0.0082842260674006,369,"positive"
"chr10-38010327-38011304","ZNF33A",-0.225139224996471,7.21214368498717,1.63134602353067,0.201518357352283,0.63565358399393,"Not_significant","Peaks",58108,0.145509945750452,0.135849905327193,89.4922242314647,80467,11.2956148688485,"ZNF33A","","",NA,NA,NA,""
"chr20-49276045-49279303","ZFAS1",0.14666335025778,8.240409065316,1.62933465220108,0.201796481391863,0.636269037379115,"Not_significant","Peaks",76342,0.215155515370705,0.194872064791579,86.1949367088608,118981,11.6867275001484,"ZFAS1","","",NA,NA,NA,""
"chr11-87037017-87038437","LOC105369422",-0.278488393848632,6.8045549347342,1.62787398205367,0.201998739860564,0.63664487706876,"Not_significant","Peaks",38857,0.0878915009041591,0.0842414200273614,92.973417721519,48604,10.7914816852552,"LOC105369422","","",NA,NA,NA,""
"chr1-227787434-227789591","LOC105373289",-0.245118026714484,7.01882072320588,1.62534388243635,0.202350181632102,0.63749039959312,"Not_significant","Peaks",50996,0.129694394213382,0.121947148547925,90.7783001808318,71721,11.1805528135545,"LOC105373289","","",NA,NA,NA,""
"chr19-50724368-50725653","CLEC11A",-0.245451887649798,7.02296442258255,1.62453619431253,0.202461818268311,0.637580048079952,"Not_significant","Peaks",25876,0.0650578661844485,0.0630291321308174,95.3207956600362,35977,10.4906629195226,"CLEC11A","CLEC11A","Naive CD4 T cells",0.683335535765033,9.68783196640339e-11,1647,"positive"
"chr6-159981120-159985017","IGF2R",0.184733561785007,7.65894261713383,1.62339683191145,0.202620177276068,0.637613578913457,"Not_significant","Peaks",16197,0.0356112115732369,0.0349917949985172,97.0710669077758,19693,9.88806929980775,"IGF2R","","",NA,NA,NA,""
"chr19-40433502-40434565","SERTAD1",-0.237350686698289,7.10382044248233,1.62326265477275,0.202638836038249,0.637613578913457,"Not_significant","Peaks",12919,0.026875226039783,0.026520429933323,97.6638336347197,14862,9.60663018214889,"SERTAD1","","",NA,NA,NA,""
"chr17-59106161-59107491","TRIM37",-0.181133799200644,7.70805239432574,1.62209050056901,0.202801922644379,0.637631953125838,"Not_significant","Peaks",68427,0.183338155515371,0.168339389894323,87.6262206148282,101386,11.526700156792,"TRIM37","","",NA,NA,NA,""
"chr1-156212605-156213540","PMF1",-0.218869254494062,7.26040234397471,1.62202492896978,0.202811050452811,0.637631953125838,"Not_significant","Peaks",47351,0.109728752260398,0.104115618128706,91.4374321880651,60680,11.0133859132212,"PMF1","","",NA,NA,NA,""
"chr4-76213276-76214671","FAM47E",0.22767173462212,7.15640181098215,1.62134905816261,0.202905162359415,0.637666285151666,"Not_significant","Peaks",35838,0.0822115732368897,0.0790067003449667,93.519349005425,45463,10.724676082977,"FAM47E","","",NA,NA,NA,""
"chr16-1308446-1310712","UBE2I-AS1",0.196333828644773,7.51213716430924,1.61950242076304,0.203162560486693,0.638213535299387,"Not_significant","Peaks",57045,0.148629294755877,0.138569313872842,89.6844484629295,82192,11.3168254192673,"UBE2I-AS1","","",NA,NA,NA,""
"chr2-151288931-151290590","NMI",0.255173705303661,6.90165277914154,1.61874509309655,0.203268233672409,0.63828390458788,"Not_significant","Peaks",27263,0.057368896925859,0.0557836497146229,95.0699819168174,31725,10.3648918129684,"NMI","NMI","B cells",0.555897402210923,3.6402848182987e-06,133,"positive"
"chr9-93095199-93096770","CARD19",0.138541183441723,8.40535209808293,1.61792398543717,0.203382879519978,0.638382379820077,"Not_significant","Peaks",86488,0.285853526220615,0.251422720588672,84.3602169981917,158077,11.9708438610798,"CARD19","","",NA,NA,NA,""
"chr19-8353559-8354665","ANGPTL4",0.31920931150375,6.62108367798154,1.61379235664217,0.203960909068719,0.63993465739326,"Not_significant","Peaks",6997,0.0134701627486438,0.0133802466626888,98.7347197106691,7449,8.9159693113736,"ANGPTL4","","",NA,NA,NA,""
"chr17-1648407-1649776","RILP",0.205042618907151,7.38642113605815,1.61174188605969,0.20424849596265,0.640313559848282,"Not_significant","Peaks",53574,0.13577938517179,0.127319098245231,90.3121157323689,75086,11.2264027202383,"RILP","","",NA,NA,NA,""
"chr8-73877933-73879502","UBE2W",0.228962831624821,7.1389501942923,1.61152658615756,0.20427872037783,0.640313559848282,"Not_significant","Peaks",45800,0.106338155515371,0.101055602766499,91.7179023508137,58805,10.9819991694972,"UBE2W","","",NA,NA,NA,""
"chr16-48384379-48385937","SIAH1",0.257143038999383,6.88723381852907,1.61114511474375,0.204332285373633,0.640313559848282,"Not_significant","Peaks",36285,0.0847414104882459,0.0813416272397552,93.4385171790235,46862,10.7549837304991,"SIAH1","","",NA,NA,NA,""
"chr11-86244252-86245720","MIR6755",0.199526123150629,7.46674111660569,1.608297460377,0.204732667574634,0.641283214590107,"Not_significant","Peaks",48005,0.112462929475588,0.106576412683378,91.3191681735986,62192,11.0379977322012,"MIR6755","","",NA,NA,NA,""
"chr1-26619974-26621724","LOC124904769",-0.168568111378046,7.86993379335217,1.60759039834362,0.204832224328706,0.641283214590107,"Not_significant","Peaks",60787,0.156564195298373,0.145453709405097,89.0077757685353,86580,11.3688356709408,"LOC124904769","","",NA,NA,NA,""
"chr5-79235588-79238140","JMY",-0.271301425039298,6.83251589385846,1.60716104838903,0.204892706135834,0.641283214590107,"Not_significant","Peaks",37903,0.0887721518987342,0.0850505951532405,93.145931283906,49091,10.8014513677174,"JMY","","",NA,NA,NA,""
"chr12-104137077-104138696","NFYB",0.208565656405886,7.34101062758529,1.60552021296378,0.205124042042669,0.641745217247778,"Not_significant","Peaks",53037,0.131339963833635,0.123402738910753,90.4092224231465,72631,11.1931608750516,"NFYB","","",NA,NA,NA,""
"chr8-55939004-55940435","SNORA1B",0.260686203328753,6.86480828224641,1.60285092177848,0.205501035253098,0.642662356268869,"Not_significant","Peaks",7299,0.0156600361663653,0.0155386830893735,98.6801084990958,8660,9.06658546833104,"SNORA1B","","",NA,NA,NA,""
"chr2-10447367-10449546","ODC1",-0.192301643550873,7.56447872135418,1.60179061710759,0.205651012599177,0.642679128153814,"Not_significant","Peaks",69991,0.199815551537071,0.182167837927374,87.3433996383364,110498,11.6127617501252,"ODC1","","",NA,NA,NA,""
"chr3-50291351-50292982","IFRD2",0.220370523153862,7.21823258701983,1.60069216291085,0.20580652236033,0.642679128153814,"Not_significant","Peaks",49566,0.119726943942134,0.113084855531273,91.0368896925859,66209,11.1005867879189,"IFRD2","","",NA,NA,NA,""
"chr5-177453848-177457146","PRR7-AS1",0.212614182665974,7.28733733347363,1.60054266138756,0.205827698238577,0.642679128153814,"Not_significant","Peaks",61063,0.16877938517179,0.155959943697671,88.9578661844485,93335,11.4439611645037,"PRR7-AS1","","",NA,NA,NA,""
"chr2-226791065-226792346","RHBDD1",-0.274493011846956,6.81464496820461,1.60044323966162,0.205841782076662,0.642679128153814,"Not_significant","Peaks",42426,0.0984430379746835,0.0938937571281605,92.3280289330922,54439,10.9048544567654,"RHBDD1","","",NA,NA,NA,""
"chr6-13709178-13712908","RANBP9",-0.200702959769521,7.46238882563827,1.59805913634815,0.206179849303416,0.643189814648854,"Not_significant","Peaks",55401,0.143511754068716,0.134104013456043,89.9817359855334,79362,11.2817875436636,"RANBP9","","",NA,NA,NA,""
"chr16-31093894-31095615","PRSS53",-0.235315818172684,7.09984197538367,1.59770952466449,0.20622947953846,0.643189814648854,"Not_significant","Peaks",35691,0.0800216998191682,0.076981133359434,93.545931283906,44252,10.6976784447482,"PRSS53","","",NA,NA,NA,""
"chr1-27830321-27831434","PPP1R8",-0.248760276333331,6.96656321419006,1.59721255671658,0.206300052480555,0.643189814648854,"Not_significant","Peaks",30089,0.0642748643761302,0.0622936887382722,94.5589511754069,35544,10.4785547783636,"PPP1R8","","",NA,NA,NA,""
"chr1-202957631-202959046","ADIPOR1",0.295690846362991,6.71455254039056,1.59610021246168,0.206458116568522,0.643189814648854,"Not_significant","Peaks",45123,0.106739602169982,0.101418397663895,91.8403254972875,59027,10.9857671865833,"ADIPOR1","","",NA,NA,NA,""
"chr17-79074376-79075628","ENGASE",-0.198126613737151,7.48722592562185,1.59607845187018,0.206461210174069,0.643189814648854,"Not_significant","Peaks",41556,0.0980271247739602,0.093515046583626,92.4853526220615,54209,10.9006206722544,"ENGASE","","",NA,NA,NA,""
"chr19-55406670-55408584","UBE2S",0.154750028425463,8.06524674264158,1.59515226841424,0.206592932287036,0.643189814648854,"Not_significant","Peaks",73431,0.20649547920434,0.187719859042643,86.7213381555154,114192,11.6456452783534,"UBE2S","","",NA,NA,NA,""
"chr20-49218784-49220418","DDX27",-0.225890230813845,7.18520546544312,1.59507390123987,0.206604082246209,0.643189814648854,"Not_significant","Peaks",44450,0.101,0.0962188577405429,91.9620253164557,55853,10.9304964223445,"DDX27","","",NA,NA,NA,""
"chr1-19209554-19211200","EMC1-AS1",0.217987377687104,7.22363417945397,1.59456399089469,0.206676648855855,0.643189814648854,"Not_significant","Peaks",45697,0.108511754068716,0.10301835359827,91.7365280289331,60007,11.0022331656495,"EMC1-AS1","","",NA,NA,NA,""
"chr8-47600146-47601641","CEBPD",0.257319267652217,6.88161709310821,1.5938298625774,0.20678117736816,0.643253946642428,"Not_significant","Peaks",9378,0.0198951175406872,0.0196997960687275,98.3041591320072,11002,9.30592324186991,"CEBPD","CEBPD","Memory T cells",0.455712392902741,0.000756593161035,137270,"positive"
"chr1-153633391-153634823","CHTOP",-0.193674409511058,7.53894234828809,1.59281392937654,0.206925933572086,0.643443115955391,"Not_significant","Peaks",56405,0.139406871609403,0.130507838947678,89.8001808318264,77092,11.2527677642494,"CHTOP","","",NA,NA,NA,""
"chr19-36488519-36490125","ZNF566-AS1",-0.252466237236778,6.93432766411193,1.59042917970686,0.20726619755538,0.644018072412532,"Not_significant","Peaks",45871,0.107200723327306,0.101834959175225,91.7050632911392,59282,10.9900778659769,"ZNF566-AS1","","",NA,NA,NA,""
"chr3-49339588-49341035","LOC124906236",-0.235314185139396,7.08923962803403,1.58929745348568,0.207427907340926,0.644018072412532,"Not_significant","Peaks",48833,0.117839059674503,0.111397410591053,91.1694394213382,65165,11.0846931395081,"LOC124906236","","",NA,NA,NA,""
"chr4-13626920-13628369","BOD1L1",0.255995842573514,6.88631317445583,1.58907693618148,0.207459433913722,0.644018072412532,"Not_significant","Peaks",27927,0.0592947558770344,0.0576033620530082,94.9499095840868,32790,10.3979093664764,"BOD1L1","","",NA,NA,NA,""
"chr6-116680633-116681687","KPNA5",0.282269356629431,6.7649341669014,1.58901599536187,0.207468147679542,0.644018072412532,"Not_significant","Peaks",40913,0.0926546112115732,0.0886101585343109,92.6016274864376,51238,10.8442562398171,"KPNA5","","",NA,NA,NA,""
"chr3-100708910-100709984","TFG",-0.195627417790605,7.5141259195946,1.58841500219393,0.207554102280008,0.644018072412532,"Not_significant","Peaks",45969,0.106209764918626,0.100939545983545,91.6873417721519,58734,10.980791080258,"TFG","","",NA,NA,NA,""
"chr17-80891197-80892778","LOC124904076",0.282465730774356,6.77493841453132,1.58820397141829,0.207614958503766,0.644018072412532,"Not_significant","Peaks",30248,0.0687124773960217,0.0664546317832827,94.530198915009,37998,10.5453151225728,"LOC124904076","","",NA,NA,NA,""
"chr8-38381583-38383656","NSD3",0.226225772467146,7.15631637267243,1.58728958584051,0.207715174140506,0.644068288748778,"Not_significant","Peaks",42719,0.103356238698011,0.0983566606546275,92.2750452079566,57156,10.9535571464117,"NSD3","","",NA,NA,NA,""
"chr2-27408670-27410136","PPM1G",-0.249332966032612,6.95853937205006,1.58650568882462,0.207827454384753,0.644092490777754,"Not_significant","Peaks",41517,0.0951989150090416,0.0909360043132344,92.4924050632911,52645,10.8713455412667,"PPM1G","","",NA,NA,NA,""
"chr6-96897151-96898500","NDUFAF4",-0.236900702590148,7.07652794631664,1.58554066319669,0.207965776865087,0.644092490777754,"Not_significant","Peaks",40346,0.089869801084991,0.0860582405606268,92.7041591320072,49698,10.8137400911579,"NDUFAF4","NDUFAF4","Cytotoxic T/NK cells",-0.345260287779047,0.0217344914271513,65,"negative"
"chr4-169009885-169011001","CBR4-DT",-0.230240327040957,7.14096233055676,1.58547585274258,0.207975070407689,0.644092490777754,"Not_significant","Peaks",47909,0.110177215189873,0.104519655905217,91.3365280289331,60928,11.0174645308315,"CBR4-DT","","",NA,NA,NA,""
"chr3-39152198-39154102","CSRNP1",0.205282199185322,7.36667875352043,1.58191411348734,0.208486612510624,0.644950683300027,"Not_significant","Peaks",54111,0.142996383363472,0.133653220646226,90.2150090415913,79077,11.27818998612,"CSRNP1","","",NA,NA,NA,""
"chr1-145927070-145927989","RBM8A",0.212048767707282,7.28756306380581,1.58179433568929,0.208503791583784,0.644950683300027,"Not_significant","Peaks",48964,0.113222423146474,0.107258893429788,91.1457504520796,62612,11.0447282032599,"RBM8A","","",NA,NA,NA,""
"chr3-156673719-156675892","TIPARP-AS1",0.161309411632684,7.94200349726924,1.58145647752305,0.208552392699345,0.644950683300027,"Not_significant","Peaks",69457,0.186171790235081,0.170731138513569,87.4399638336347,102953,11.5420375655137,"TIPARP-AS1","","",NA,NA,NA,""
"chr18-56638121-56639329","WDR7",-0.213902935977618,7.28177581671839,1.5812038175575,0.208588746758091,0.644950683300027,"Not_significant","Peaks",48559,0.111632911392405,0.105830025673911,91.2189873417721,61733,11.0305901116039,"WDR7","","",NA,NA,NA,""
"chr13-72726685-72728533","MZT1",-0.178654534964169,7.71380990871591,1.57987304304429,0.208780349463806,0.645104415188043,"Not_significant","Peaks",59271,0.147667269439421,0.137731420904016,89.2819168173599,81660,11.3103318106962,"MZT1","","",NA,NA,NA,""
"chr19-40420527-40421562","SERTAD1",-0.26014934920473,6.87223410661283,1.57968950615369,0.208806791139144,0.645104415188043,"Not_significant","Peaks",25773,0.0547938517179024,0.0533453466194666,95.3394213381555,30301,10.3189689959198,"SERTAD1","","",NA,NA,NA,""
"chr8-144146966-144148420","MROH1",-0.199589745411568,7.45799467212623,1.57419156032616,0.209600706509084,0.647296299513347,"Not_significant","Peaks",61157,0.160567811934901,0.14890937840296,88.9408679927667,88794,11.3940856210887,"MROH1","","",NA,NA,NA,""
"chr15-65791399-65793074","DENND4A",0.175851987147292,7.72498680195984,1.57324311919312,0.20973802463638,0.647459508190838,"Not_significant","Peaks",68746,0.187130198915009,0.171538796988055,87.5685352622062,103483,11.5471722903654,"DENND4A","","",NA,NA,NA,""
"chr3-143118971-143121882","CHST2",0.238650272334246,7.02808635050012,1.57252127394254,0.209842606940054,0.647521570932171,"Not_significant","Peaks",34272,0.0793942133815552,0.0763999702296837,93.8025316455696,43905,10.6898062639839,"CHST2","CHST2","Cytotoxic T/NK cells",0.571227406949516,4.39121544022049e-07,656,"positive"
"chr19-37370327-37371643","ZNF527",-0.23578511687362,7.07872186070906,1.57118936750586,0.210035790407268,0.647856874636503,"Not_significant","Peaks",50613,0.121562386980109,0.11472270158975,90.8475587703436,67224,11.1158004811371,"ZNF527","","",NA,NA,NA,""
"chr13-113758429-113759778","TMEM255B",-0.263438994431673,6.85466958512482,1.57051905258131,0.210133015977023,0.647896044836638,"Not_significant","Peaks",16652,0.0349638336347197,0.0343664827587025,96.9887884267631,19335,9.86972392238332,"TMEM255B","","",NA,NA,NA,""
"chr2-231056263-231057358","PSMD1",-0.223370814471503,7.18487104805705,1.56859466406571,0.210412584688833,0.648497169939649,"Not_significant","Peaks",40467,0.0903905967450271,0.0865359776882283,92.6822784810127,49986,10.8195182506044,"PSMD1","","",NA,NA,NA,""
"chr9-127611525-127613865","STXBP1",0.273304280947651,6.79220775724455,1.56539258398843,0.210878749632428,0.649157878449151,"Not_significant","Peaks",38079,0.0878661844484629,0.0842181486347171,93.1141048824593,48590,10.7911936075545,"STXBP1","","",NA,NA,NA,""
"chr11-18012526-18013592","SERGEF",-0.213075730279404,7.28242687012805,1.56508134927437,0.210924125016191,0.649157878449151,"Not_significant","Peaks",52739,0.130978300180832,0.123083010549243,90.4631103074141,72431,11.1904034696757,"SERGEF","","",NA,NA,NA,""
"chr16-9090871-9093009","HAPSTR1",-0.155545818931322,8.0240425204755,1.56494379562188,0.210944182860922,0.649157878449151,"Not_significant","Peaks",84763,0.258374321880651,0.229820667182355,84.6721518987342,142881,11.8697743937727,"HAPSTR1","","",NA,NA,NA,""
"chr21-32770526-32772451","PAXBP1",-0.230900565828886,7.12006988196966,1.56479608635115,0.210965724098739,0.649157878449151,"Not_significant","Peaks",60573,0.153108499095841,0.142461338417186,89.0464737793852,84669,11.3465166266363,"PAXBP1","","",NA,NA,NA,""
"chr1-44029497-44030705","LOC107984948",0.247657021727277,6.92654543663472,1.56281646098305,0.211254675359831,0.649627362325664,"Not_significant","Peaks",35222,0.0780777576853526,0.0751796013189954,93.6307414104883,43177,10.6730863852564,"LOC107984948","","",NA,NA,NA,""
"chr10-73729672-73730995","BMS1P4-AGAP5",0.292362203682792,6.71211991609228,1.56258104995412,0.211289119860829,0.649627362325664,"Not_significant","Peaks",26472,0.0558824593128391,0.0543768716200313,95.2130198915009,30903,10.3386409043461,"BMS1P4-AGAP5","","",NA,NA,NA,""
"chr12-52243802-52244738","KRT7-AS",0.284959991428403,6.74112895773507,1.56124877728813,0.211483831538417,0.649627362325664,"Not_significant","Peaks",7400,0.0154810126582278,0.015362404333445,98.6618444846293,8561,9.05508908670489,"KRT7-AS","","",NA,NA,NA,""
"chr15-91852547-91854989","SLCO3A1",0.184315620789785,7.61404133393599,1.56053635265177,0.21158806763288,0.649627362325664,"Not_significant","Peaks",32519,0.0791555153707052,0.0761788050569351,94.1195298372514,43773,10.686795312804,"SLCO3A1","","",NA,NA,NA,""
"chr20-31513776-31514907","HM13",-0.261654000407098,6.85374239359522,1.56044350506053,0.211601656813988,0.649627362325664,"Not_significant","Peaks",31398,0.068124773960217,0.0659045632647276,94.3222423146474,37673,10.5367254803422,"HM13","","",NA,NA,NA,""
"chr22-40636078-40637454","MRTFA",-0.164249886324069,7.89125292974451,1.56027164313136,0.211626813271648,0.649627362325664,"Not_significant","Peaks",66898,0.174631103074141,0.160954143471469,87.902712477396,96571,11.478044123112,"MRTFA","","",NA,NA,NA,""
"chr9-105447528-105448603","FSD1L",-0.262002722340903,6.85634563418617,1.55924431392781,0.211777263590911,0.649799456627453,"Not_significant","Peaks",23189,0.0488625678119349,0.0477063082592281,95.8066907775768,27021,10.2044066280199,"FSD1L","","",NA,NA,NA,""
"chr3-121834090-121835881","IQCB1",-0.210239208666394,7.29764724316888,1.55788462436914,0.211976630150508,0.649799456627453,"Not_significant","Peaks",55049,0.133609403254973,0.125406704397838,90.0453887884268,73886,11.2102921780652,"IQCB1","","",NA,NA,NA,""
"chr22-37303179-37304616","CYTH4",-0.263099471737461,6.84836362811204,1.5578530855391,0.211981208531132,0.649799456627453,"Not_significant","Peaks",7109,0.0145696202531646,0.0144645031170713,98.7144665461121,8057,8.99442066575129,"CYTH4","","",NA,NA,NA,""
